label,text
From: Brad Wenstrup (Representative from Ohio),Small businesses are being forced to reduce employee hours in order to comply with #ObamaCare‰Ûªs mandates http://t.co/QPLrX1zqVG
From: Richard Blumenthal (Senator from Connecticut),Nominating @UConnWBB coach Geno Auriemma &amp; @UConnMBB Kevin Ollie for the ALS #IceBucketChallenge. You have 24 hours: http://t.co/mUhuS9qmsx
From: Patrick Leahy (Senator from Vermont),"A somber, dignified return home for Maj. Gen. Harold Greene, another American hero who gave the last full measure of devotion to his country"
From: Jackie Speier (Representative from California),"Maternity care, ER visits, prescriptions &amp; preventive care covered by new health plans. Tell your adult kids gets to enroll #MomKnowsBest"
From: Tim Huelskamp (Representative from Kansas),Discussed accountability and transparency in the VA with Concerned Veterans for America (@concernedVets) w/ CEO Pete Hegseth (@petehegseth)
From: Kevin Brady (Representative from Texas),33k jobs impacted due to the #Obamacare medical device tax http://t.co/a4FFzsZFqw
From: Adam Kinzinger (Representative from Illinois),"‰ÛÏKinzinger, Harms talk concealed carry‰Û via Pontiac Daily Leader: http://t.co/XhQ6nCut2x"
From: Ted Cruz (Senator from Texas),President Obama's amnesty is lawless and unconstitutional: http://t.co/fL71hCIqHc #StopObamasAmnesty http://t.co/963JFR18Ba
From: Frank Pallone (Representative from New Jersey),Be sure to tune in to @allinwithchris on @MSNBC at 8pm tonight. I'll be on to talk about the latest #NJ news
From: Mike Coffman (Representative from Colorado),Kickoff is almost here! #GoBroncos #UnitedInOrange
From: Mark Pocan (Representative from Wisconsin),Recent grads find themselves unable to participate in our economy due to their mountain of debt. #BankOnStudents #p2 http://t.co/pxrwwAVn7h
From: Deb Fischer (Senator from Nebraska),"On this 40th anniversary of the Supreme Court's Roe v. Wade decision, I proudly reaffirm my support for pro-life policies."
From: J. Forbes (Representative from Virginia),"At Newport News today for the christening of the nation's newest air craft carrier, Gerald R. Ford (CVN 78) http://t.co/Kwpu63WIku"
From: Ann Wagner (Representative from Missouri),So great to be with my son Stephen at the 2013 Senior PGA Championship at Bellerive Country Club! http://t.co/vv6TjOLuOL
From: Paul Tonko (Representative from New York),House unanimously passed Monday a bill I worked on w @RepBillJohnson to save taxpayers millions by revising EPA reg http://t.co/cSJEqhJdjM
From: Steny Hoyer (Representative from Maryland),"Thank you @RepSinema for drawing attention to veteran suicide prevention, raising awareness to #Stop22aDay http://t.co/HcSvauumUQ"
From: Karen Bass (Representative from California),What do you think about new oil well construction in West Adams?  Come share your thoughts at today's 9am community meeting in @HolmanUMC
From: Tom Cotton (Representative from Arkansas),"Thanks to Dr. Knapple, the American College of Gastroenterology's Governor for Arkansas, for stopping by today."
From: Paul Cook (Representative from California),"#OnThisDay in #1866, President Johnson declared that the American #CivilWar was over."
From: Deb Fischer (Senator from Nebraska),Thanks for your support! MT @SenOrrinHatch: Today is #NationalPediatricBrainCancerAwarenessDay. Hope you'll join me in fighting this disease
From: Frank LoBiondo (Representative from New Jersey),Obama Admin not saying how many enrollees to #Obamacare. @CNN found 114k total on 14 state-run exchanges. Watch  http://t.co/fqqEfq6HX2
From: Erik Paulsen (Representative from Minnesota),ICYMI: Seattle Times' Editorial advocating passage of my bill to combat sex trafficking. #NotForSale http://t.co/6uDkVgac9g
From: Amy Klobuchar (Senator from Minnesota),"Almost as good as royal baby! ‰ÛÏ@malbertkstp: As 1st trip, new @USDOT secretary 2 visit 35W bridge, meet @GovMarkDayton &amp; @amyklobuchar 2day"""
From: Mark Pocan (Representative from Wisconsin),Excited to join @fairvote today @NYUWashingtonDC &amp; speak on need to safeguard our most fundamental right as Americans: our right to vote
From: Bill Johnson (Representative from Ohio),"D-Day: our soldiers did a great service not only to America, but to all mankind. Let's #neverforget their strength and courage."
From: Brett Guthrie (Representative from Kentucky),"Thanks, @GreggHarper, for supporting HR 4351, the Alzheimer's Accountability Act. Together we're making it a top priority! #ENDALZ"
From: Dana Rohrabacher (Representative from California),@ElTejanoVive rad Islam &amp; China greatest threat to USA &amp; Russia.We should stand together. Cold War mentality no longer justified
From: John Thune (Senator from South Dakota),"Great crowd at my town hall in Huron, I appreciated so many people making it out today. http://t.co/r0P2IJT92t"
From: Martha Roby (Representative from Alabama),Pleasure to be in Henry County today visiting w/ Abbeville Kiwanis. Thank you to everyone who came out for lunch http://t.co/dJ0XVEFJcZ
From: Elizabeth Esty (Representative from Connecticut),"Received over 2,000 petitions from @Everytown supporting commonsense gun reform. Thx for your advocacy! #NotOneMore http://t.co/Z2ew0psi4j"
From: John Conyers Jr. (Representative from Michigan),A lottery to determine if preschoolers can stay in #HeadStart? We can do better. It's time to #CancelTheSequester http://t.co/8YhQDFHpyJ
From: Bill Shuster (Representative from Pennsylvania),"It's ironic that the president is calling the #BorderCrisis a ""problem,"" since it is a problem he helped create. http://t.co/cu6RLaeQyq"
From: Brian Higgins (Representative from New York),WWII Vet Neil O‰ÛªDonnell used comm skills learned in @USArmy as pioneer in Bflo broadcasting at @news4buffalo http://t.co/lCreQjcHT9
From: Kenny Marchant (Representative from Texas),Washington Post finds more false #sequester claims coming from the White House http://t.co/ah5GhrLoMa
From: Dennis Ross (Representative from Florida),"Today‰Ûªs tax code is too complex, too costly, and too time consuming (avg taxpayer spends 13 hrs filing). We must #CutTheCode"
From: Steve Daines (Representative from Montana),New CMS report shows that #Obamacare is leaving more than 11 million Americans with higher premiums. #RepealObamacare http://t.co/PKWdcSjc3G
From: John McCain (Senator from Arizona),My opening stmt at #PSI hearing w/ @SenCarlLevin on Wall Street bank involvement with physical commodities http://t.co/uxGw8zys8Q
From: Joe Heck (Representative from Nevada),Admin is working to cut #MedicareAdvantage for seniors http://t.co/c8M41eQL3c I'm working to give them options http://t.co/5zs7ZzwEuU #NV03
From: Raul Ruiz (Representative from California),I sent a letter to @SpeakerBoehner urging a vote on #CIR &amp; to begin to address the humanitarian crisis at the border http://t.co/ibBAfOIz2o
From: Terri Sewell (Representative from Alabama),"50 yrs ago today, Martin Luther King Jr. spoke of a dream. A dream that we must continue to stride towards #Equality http://t.co/h7TGmrs6d4"
From: Elizabeth Esty (Representative from Connecticut),Great to be in Farmington for @jacksonlab grand opening. New facilities will bring cutting-edge research &amp; jobs to CT http://t.co/81gb8yxJ4L
From: Tammy Duckworth (Representative from Illinois),"On National Citizenship Day, AAPIs want immigration reform with family reunification and a path to citizenship! #AAPIs4CIR"
From: Ron Wyden (Senator from Oregon),Americans deserve a top-notch standard of health coverage no matter who they work for. #NotMyBossBusiness #HobbyLobby http://t.co/6WzMk7mPSb
From: Glenn Thompson (Representative from Pennsylvania),"On Floor honoring United States Army Reserve 105th birthday. Our Nation rests on strength of brave soldiers who volunteer, serve &amp; sacrifice"
From: Dean Heller (Senator from Nevada),Looks like my Reno staff‰Ûªs TRICARE/United Healthcare/VA Public Forum is off to a great start. http://t.co/1aZAcsgtQM
From: Brian Higgins (Representative from New York),.@RoswellPark is one of only 41 institutions nationwide that has earned designation of Comprehensive Cancer Center https://t.co/m1gTCigQ5p
From: Dennis Ross (Representative from Florida),My #SaveOurMilitaryCommissaries amendment was included in the funding bill that passed the House. http://t.co/OafLIRyEte
From: Billy Long (Representative from Missouri),Second Span of Hurricane Deck Bridge to Be Blasted Saturday... http://t.co/FbpyKlg0al
From: Rosa DeLauro (Representative from Connecticut),"Typical #SNAP household with kids has income of roughly $11,000 for family of 3. #EndHungerNow"
From: Andy Harris (Representative from Maryland),Check out @wboc story on my appearance on @CrossfireCNN last night http://t.co/WCuOr9xBn4
From: Mike Rogers (Representative from Alabama),Thanks to the Sylcauga Rotary Club for having me today! http://t.co/mXuWKgkvpw
From: Karen Bass (Representative from California),Did you get a chance to see the hearing on #fosteryouth who become involved in #sextrafficking? Watch here: http://t.co/1EVpBQmCmR.
From: Jeffrey Duncan (Representative from South Carolina),Waffle House dinner with my bride!  Love breakfast food for supper!
From: Timothy Bishop (Representative from New York),Today I am proud to announce along with @SenGillibrand @ChuckSchumer &amp; @SuffExecBellone $950K funding for Gabreski https://t.co/o1iBpeTyTI
From: Brad Schneider (Representative from Illinois),Hope today Illinois joins the growing list of states allowing all couples the opportunity to share love &amp; commitment through marriage. #IL4M
From: Mike Pompeo (Representative from Kansas),New study confirms fears about #Obamacare and harmful cuts to Medicare Advantage. See full study here --&gt; http://t.co/OLDsZDKJcQ
From: Ami Bera (Representative from California),Voted for the bipartisan Tax Increase Prevention Act so families &amp; businesses can rely on tax relief next year. http://t.co/DQ7zeDa4qS
From: Bernard Sanders (Senator from Vermont),1.3 million #veterans received mental health treatment in 2012 and there were 17 million outpatient mental health visits in that same year.
From: Niki Tsongas (Representative from Massachusetts),Check out @BostonGlobe story about @UMASSLowell &amp; #Natick Labs partnership. Next gen of innovation leaders are in #MA03 http://t.co/omeDUzU9
From: John Conyers Jr. (Representative from Michigan),Pleased @BarackObama is acting to #RaiseTheWage for federal contract workers. Isn't it time we do the same for 28 million other Americans?
From: Vicky Hartzler (Representative from Missouri),The south breeze is blowing the sweet fragrance of our pollinating wheat field into our yard.Smells wonderful. I love living in the country!
From: Virginia Foxx (Representative from North Carolina),"RT @RepTimGriffin: WATCH @NancyPelosi refuse to negotiate the debt ceiling, claim ‰ÛÏthere‰Ûªs no more cuts to make‰Û http://t.co/570COhnFYS #Ne‰Û_"
From: Eric Swalwell (Representative from California),Visited w/ @laspositas students in town for a leadership conference. They're our future &amp; we are in good hands. #ca15 http://t.co/AoxdrY0tHD
From: Jason Smith (Representative from Missouri),Just sent @USArmy Secretary and Chief of Staff of @USArmy a letter for support for current operations and personnel at @fortleonardwood.
From: Claire McCaskill (Senator from Missouri),"Former Marine Corps Commander, ""We have to hold our commanders accountable."" #MSTReforms http://t.co/QL5F1jWe6O"
From: Mike Thompson (Representative from California),Background checks are the first line of defense against criminals and the dangerously mentally ill getting guns. http://t.co/brneVsdP6s
From: Tom Reed (Representative from New York),Congratulations @corningchamber and Happy 100th Anniversary! #NY23 http://t.co/r5TxptQUHU
From: John Carter (Representative from Texas),".@WashTimes ""#FortHood shooting victims will soon be eligible to receive Purple Heart"" http://t.co/rSbmTfrUsa"
From: Lee Terry (Representative from Nebraska),It‰Ûªs imperative that we find out what happened and get to the bottom of this tragedy.
From: Diane Black (Representative from Tennessee),"As a supporter of school choice, I was proud to vote for #QualityCharters Act to strengthen charter school programs http://t.co/l5G11Frp3q"
From: Candice Miller (Representative from Michigan),Seeing the great work of Co-op Elevator reaffirms importance of understanding Michigan Ag http://t.co/SFZpfvK09A http://t.co/njqKf9CVKv
From: Edward Whitfield (Representative from Kentucky),"Thanks to the Shale Boom, Gas Prices Are Dropping Across the Nation! #YES2ENERGY @HouseCommerce http://t.co/JTngEa2cHx"
From: Tammy Baldwin (Senator from Wisconsin),"Congratulations to the @WARF_News Innovation Award Winners, moving #MadeinWI science and research #forward. http://t.co/7WQAsuS7HN"
